artikulua	wd	p1guid	inguma	title	data	wd_egileak	issue	sp	ep	doi	ojs_landing	pdf	wd_upload
https://wikibase.inguma.eus/entity/Q15630	Q77311784	https://wikibase.inguma.eus/entity/statement/Q15630-EE49F213-002D-4448-815A-E040B974C229	ipuinetako-pertsonaiak-ezaugarritzeko-komunikazio-estrategiak-irakaslearentzako-gida-xume-ulerterraza	Ipuinetako pertsonaiak ezaugarritzeko komunikazio-estrategiak: irakaslearentzako gida xume ulerterraza	2018-01-01T00:00:00Z	"""3"": ""Q104668607"", ""4"": ""Q104668609"", ""1"": ""Q104668608"", ""2"": ""Q104668610"""	107	37	51	10.26876/uztaro.107.2018.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4736	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4736/4845	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34684	Q76507879	https://wikibase.inguma.eus/entity/statement/Q34684-8087F144-1646-4F31-AF21-C88D80B44628	euskal-intelektualen-bidegurutzea	Euskal intelektualen bidegurutzea	1992-01-01T00:00:00Z	"""1"": ""Q104668625"""	6	111	115		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3737	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3737/3846	
https://wikibase.inguma.eus/entity/Q25002	Q130763276	https://wikibase.inguma.eus/entity/statement/Q25002-8C61B298-24CC-4295-AB28-202296529283	zapatismoaren-ekarpen-ideologikoa	Zapatismoaren ekarpen ideologikoa	2007-01-01T00:00:00Z	"""1"": ""Q104668635"""	61	87	105		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4229	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4229/4338	
https://wikibase.inguma.eus/entity/Q25767	Q77312441	https://wikibase.inguma.eus/entity/statement/Q25767-42C58F53-2256-4A6C-9155-687FFAB59D50	herritarren-parte-hartzea-europako-toki-gobernuetan-zenbait-ikasbide	Herritarren parte-hartzea Europako toki-gobernuetan: zenbait ikasbide	2005-01-01T00:00:00Z	"""1"": ""Q86993278"""	53	85	96		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4171	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4171/4280	
https://wikibase.inguma.eus/entity/Q13837	Q130763117	https://wikibase.inguma.eus/entity/statement/Q13837-4C1095A7-10D0-44D9-BC7E-6EE07EDAF618	subiranotasuna-auzitan-rousseau-eta-hardt-negriren-pentsamenduan	Subiranotasuna auzitan: Rousseau eta Hardt & Negriren pentsamenduan	2021-01-01T00:00:00Z	"""1"": ""Q130759822"""	118	171	191	10.26876/uztaro.118.2021.9	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4956	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4956/5065	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34678	Q76507776	https://wikibase.inguma.eus/entity/statement/Q34678-88846603-458D-4705-A424-AF8E15D7FEDE	berkeley-eta-ekialdea-elerik-gabeko-filosofia	Berkeley eta ekialdea elerik gabeko filosofia?	1993-01-01T00:00:00Z	"""3"": ""Q77213694"", ""1"": ""Q104668558"", ""2"": ""Q104668559"""	7	31	43		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3745	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3745/3854	
https://wikibase.inguma.eus/entity/Q34675	Q76507783	https://wikibase.inguma.eus/entity/statement/Q34675-50E58055-F171-4562-B6DA-6F03367BD67B	exotoponimiazko-problemak-kazetagintzan	Exotoponimiazko problemak kazetagintzan	1993-01-01T00:00:00Z	"""1"": ""Q77303994"""	7	77	95		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3748	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3748/3857	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q23255	Q77312193	https://wikibase.inguma.eus/entity/statement/Q23255-BF2384DC-515D-45A7-821D-96FB39C29559	kopenhageko-klima-aldaketari-buruzko-konferentzia-helburua-mexikon-lortu-behar-da	Kopenhageko Klima Aldaketari buruzko Konferentzia: helburua Mexikon lortu behar da	2010-01-01T00:00:00Z	"""1"": ""Q98841374"""	73	23	37	10.26876/uztaro.73.2010.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4415	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4415/4524	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q37441	Q130763673	https://wikibase.inguma.eus/entity/statement/Q37441-8A106635-CD23-4609-A93A-17AE485D1C0D	adberbioak-euskaraz-hitz-mota-bakarra-ala-gehiago	Adberbioak euskaraz: hitz mota bakarra ala gehiago?	2022-01-01T00:00:00Z	"""1"": ""Q130759753"""	123	81	107	10.26876/uztaro.123.2022.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5020	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5020/5129	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q25751	Q76507123	https://wikibase.inguma.eus/entity/statement/Q25751-AB1A60D8-C0C8-4649-A24E-1C05D4DDEE6B	nimby-power-zornotzako-erreferenduma-eta-ukazioaren-indarra	NIMBY Power: Zornotzako erreferenduma eta ukazioaren indarra	2005-01-01T00:00:00Z	"""1"": ""Q104668691"""	54	87	101		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4186	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4186/4295	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34628	Q76507661	https://wikibase.inguma.eus/entity/statement/Q34628-A3BA265C-7635-46AD-B326-2049B9038FBC	venezuela-ekonomia-gizartea-eta-bideragarritasun-demokratikoa	Venezuela: ekonomia, gizartea eta bideragarritasun demokratikoa	1995-01-01T00:00:00Z	"""1"": ""Q104668592"", ""2"": ""Q99527478"", ""3"": ""Q104668593"""	13	129	140		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3810	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3810/3919	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34630	Q76507656	https://wikibase.inguma.eus/entity/statement/Q34630-E66B4378-810B-4692-BC74-C8FA70BEF1FD	emakumearen-irudia-aldizkari-femeninoetan	Emakumearen irudia aldizkari femeninoetan	1995-01-01T00:00:00Z	"""1"": ""Q98842883"""	13	87	105		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3809	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3809/3918	
https://wikibase.inguma.eus/entity/Q35036	Q130763152	https://wikibase.inguma.eus/entity/statement/Q35036-ADADA471-62BE-49EF-96E6-803741EAFCA2	euskal-unibertsitatea-eta-herrigintza-familiak	Euskal Unibertsitatea eta herrigintza-familiak	2022-01-01T00:00:00Z	"""1"": ""Q57659796"""	122	39	56	10.26876/uztaro.122.2022.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5010	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5010/5119	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q24387	Q130763228	https://wikibase.inguma.eus/entity/statement/Q24387-99A21156-0791-401F-B77F-585087F6F3A8	euskal-gizaki-autoalternatiboa-sozioekonomian-iii-atala	Euskal gizaki autoalternatiboa sozioekonomian (III. atala)	2008-01-01T00:00:00Z	"""1"": ""Q87111641"""	65	7	18		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4264	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4264/4373	
https://wikibase.inguma.eus/entity/Q25392	Q77312391	https://wikibase.inguma.eus/entity/statement/Q25392-1FB24916-D7D7-437C-A028-E279D3E6C523	elkarrizketa-sexologikoa-ezaugarriak-diagnostikorako-eredua-eta-deribaziorako-prozedura	Elkarrizketa sexologikoa: ezaugarriak, diagnostikorako eredua eta deribaziorako prozedura	2006-01-01T00:00:00Z	"""1"": ""Q81520869"", ""2"": ""Q47701526"""	57	67	80		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4202	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4202/4311	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34658	Q76507712	https://wikibase.inguma.eus/entity/statement/Q34658-4159A7BF-D396-4F0D-BD5C-82D1DFE8578B	xii-mendeko-euskal-herria-santiago-bidean-liber-sancti-iacobi-v-7	XII. mendeko Euskal Herria Santiago bidean: Liber Sancti Iacobi V, 7	1994-01-01T00:00:00Z	"""1"": ""Q12258485"""	10	61	84		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3774	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3774/3883	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q19729	Q77312064	https://wikibase.inguma.eus/entity/statement/Q19729-5CC4A66C-63E1-4B56-A7A7-F5B74A86A3DD	nola-hil-nahi-duzu-hiltzen-ikastea	Nola hil nahi duzu? Hiltzen ikastea	2013-01-01T00:00:00Z	"""1"": ""Q62021788"""	86	5	27	10.26876/uztaro.86.2013.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4523	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4523/4632	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34616	Q76507691	https://wikibase.inguma.eus/entity/statement/Q34616-4407A10F-D252-4461-BBAC-6ECBE7C2CFA7	europa-bakarra-europa-anitzak	Europa bakarra, Europa anitzak	1995-01-01T00:00:00Z	"""1"": ""Q12260753"""	15	55	66		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3825	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3825/3934	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q14688	Q130763200	https://wikibase.inguma.eus/entity/statement/Q14688-21657339-AE84-4814-8D41-D25BDE402055	adin-erlatiboaren-efektua-eskola-garaian	Adin erlatiboaren efektua eskola-garaian	2020-01-01T00:00:00Z	"""1"": ""Q58876056"", ""2"": ""Q33000931"", ""3"": ""Q130759792"""	113	93	109	10.26876/uztaro.113.2020.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4905	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4905/5014	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q36469	Q130763391	https://wikibase.inguma.eus/entity/statement/Q36469-FB074097-F41C-4994-9955-712A3A3ED7AA	kode-alternantziaren-erabilera-euskara-gaztelania-gazte-elebidunen-artean	Kode-alternantziaren erabilera euskara-gaztelania gazte elebidunen artean	2024-01-01T00:00:00Z	"""1"": ""Q130759878"""	128	5	19	10.26876/uztaro.5061	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5061	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5061/5168	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q16436	Q77311847	https://wikibase.inguma.eus/entity/statement/Q16436-3C3E3A17-5C55-48C5-9F51-2A3EFD793C0A	euskal-hizkeren-azterketarako-bi-baliabide-informatiko	Euskal hizkeren azterketarako bi baliabide informatiko	2017-01-01T00:00:00Z	"""1"": ""Q3430232"", ""2"": ""Q57400846"""	101	27	56	10.26876/uztaro.101.2017.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4663	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4663/4772	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q25752	Q76507121	https://wikibase.inguma.eus/entity/statement/Q25752-D51EA0EE-9608-436B-935B-13B0C22388C4	administrazio-publikoa-eta-parte-hartzea-altzako-garapen-komunitario-plana-donostia	Administrazio publikoa eta parte-hartzea: Altzako Garapen Komunitario Plana (Donostia)	2005-01-01T00:00:00Z	"""1"": ""Q104668697"""	54	75	84		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4180	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4180/4289	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34631	Q76507653	https://wikibase.inguma.eus/entity/statement/Q34631-5A293ECF-C391-4807-801E-3891F5BB408A	eliza-euskal-abertzaletasuna-eta-ameriketarako-erbesteratzea	Eliza, euskal abertzaletasuna eta Ameriketarako erbesteratzea	1995-01-01T00:00:00Z	"""1"": ""Q66329489"""	13	69	86		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3813	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3813/3922	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q14016	Q130761229	https://wikibase.inguma.eus/entity/statement/Q14016-2A1EA242-9AB6-4CE0-96A9-B78A4BE485F6	the-truman-show-pelikularen-argi-ilunak-argiaren-metaforaren-aktualizazio-bat	"""The Truman Show"" pelikularen argi-ilunak: argiaren metaforaren aktualizazio bat"	2021-01-01T00:00:00Z	"""1"": ""Q105666768"""	117	33	53	10.26876/uztaro.117.2021.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4942	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4942/5051	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34639	Q76507762	https://wikibase.inguma.eus/entity/statement/Q34639-D1E8A0FC-9B89-40F4-8738-3657D8C88962	metafora-terapeutikoen-erabilera	Metafora terapeutikoen erabilera	1994-01-01T00:00:00Z	"""1"": ""Q77304706"""	12	111	120		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3798	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3798/3907	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34588	Q76507636	https://wikibase.inguma.eus/entity/statement/Q34588-3BDEE002-7437-465F-907B-A6BD127745CA	lexiko-berrikuntza-euskal-hiztegigintza-zaharrean-zenbait-ikergai	Lexiko berrikuntza euskal hiztegigintza zaharrean: zenbait ikergai	1996-01-01T00:00:00Z	"""1"": ""Q941098"""	19	3	40		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3867	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3867/5200	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q27148	Q77312570	https://wikibase.inguma.eus/entity/statement/Q27148-B3F633C8-AEF0-4F28-9909-A1767F59E191	1993-ela-lab-eta-ccoo-sindikatuen-ekintza-bateratua	1993: ELA, LAB eta CCOO sindikatuen ekintza bateratua	2003-01-01T00:00:00Z	"""1"": ""Q84557282"""	46	11	39		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4121	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4121/4230	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34724	Q76507904	https://wikibase.inguma.eus/entity/statement/Q34724-EFB6A18B-0281-4D9B-98FD-CD8340E27213	lurretiko-elikadura-sektorea-egoera-eta-perspektibak	Lurretiko elikadura-sektorea. Egoera eta perspektibak	1991-01-01T00:00:00Z	"""1"": ""Q130759869"""	2	47	61		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3692	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3692/3801	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q14013	Q130763101	https://wikibase.inguma.eus/entity/statement/Q14013-84E07EFE-8E51-47C2-BFD8-A25636201958	neandertalak-eta-hizkuntza	Neandertalak eta hizkuntza	2021-01-01T00:00:00Z	"""1"": ""Q130759829"""	117	93	109	10.26876/uztaro.117.2021.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4937	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4937/5046	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q13237	Q130762110	https://wikibase.inguma.eus/entity/statement/Q13237-FE25CB3E-ABF9-41F2-A44F-7C7800436488	portaera-berritzailearen-koxka-ete-etan-berrikuntza-taldeak	Portaera berritzailearen koxka ETE-etan: berrikuntza-taldeak	2022-01-01T00:00:00Z	"""2"": ""Q95947017"", ""3"": ""Q130759812"", ""1"": ""Q130759850"", ""4"": ""Q130759811"", ""5"": ""Q130759808"""	120	139	157	10.26876/uztaro.120.2022.8	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4990	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4990/5099	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q25327	Q77312421	https://wikibase.inguma.eus/entity/statement/Q25327-5D2AC60D-6A99-4820-B6CA-62647E1B4475	internet-bidezko-ebaluazio-hezitzailea	Internet bidezko ebaluazio hezitzailea	2006-01-01T00:00:00Z	"""2"": ""Q87113760"", ""1"": ""Q87114516"""	59	91	108		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4296	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4296/4405	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q35034	Q130763799	https://wikibase.inguma.eus/entity/statement/Q35034-4DBB5368-A89F-4A98-B2F1-FC2AE8D8E4B2	trans-pertsonek-jarduera-fisiko-eta-kirolean-aurkitzen-dituzten-oztopoak	Trans* pertsonek jarduera fisiko eta kirolean aurkitzen dituzten oztopoak	2022-01-01T00:00:00Z	"""4"": ""Q130759880"", ""1"": ""Q130759879"", ""3"": ""Q98831878"", ""2"": ""Q88866323"""	122	79	99	10.26876/uztaro.122.2022.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5005	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5005/5114	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q22125	Q76506713	https://wikibase.inguma.eus/entity/statement/Q22125-CEACD3FA-CE96-42E5-967D-15CC65102FCC	enuntziatu-parentetikoen-balio-polifonikoa-koldo-mitxelenaren-prosan	Enuntziatu parentetikoen balio polifonikoa Koldo Mitxelenaren prosan	2013-01-01T00:00:00Z	"""1"": ""Q99541286"""	84	67	87	10.26876/uztaro.84.2013.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4506	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4506/4615	2024-11-03T00:00:00Z
